LENGTH	COUNT	PRCT
-674	1	0.0072469
-667	1	0.0072469
-648	1	0.0072469
-647	1	0.0072469
-643	1	0.0072469
-631	1	0.0072469
-617	1	0.0072469
-612	1	0.0072469
-606	1	0.0072469
-604	1	0.0072469
-602	1	0.0072469
-601	1	0.0072469
-594	1	0.0072469
-570	1	0.0072469
-558	1	0.0072469
-551	1	0.0072469
-528	1	0.0072469
-524	1	0.0072469
-520	1	0.0072469
-510	1	0.0072469
-509	2	0.0144938
-506	1	0.0072469
-502	1	0.0072469
-496	1	0.0072469
-495	4	0.0289876
-493	2	0.0144938
-490	1	0.0072469
-482	1	0.0072469
-480	1	0.0072469
-478	1	0.0072469
-476	3	0.0217407
-475	1	0.0072469
-468	3	0.0217407
-463	1	0.0072469
-458	1	0.0072469
-453	2	0.0144938
-452	1	0.0072469
-451	1	0.0072469
-450	1	0.0072469
-448	2	0.0144938
-442	1	0.0072469
-440	1	0.0072469
-439	2	0.0144938
-433	1	0.0072469
-428	1	0.0072469
-425	1	0.0072469
-420	1	0.0072469
-413	1	0.0072469
-410	2	0.0144938
-404	1	0.0072469
-400	1	0.0072469
-397	1	0.0072469
-396	2	0.0144938
-393	2	0.0144938
-389	1	0.0072469
-385	1	0.0072469
-377	1	0.0072469
-373	1	0.0072469
-372	2	0.0144938
-371	1	0.0072469
-368	1	0.0072469
-360	1	0.0072469
-358	1	0.0072469
-356	1	0.0072469
-354	2	0.0144938
-353	2	0.0144938
-351	2	0.0144938
-348	1	0.0072469
-347	1	0.0072469
-345	1	0.0072469
-344	2	0.0144938
-343	1	0.0072469
-342	3	0.0217407
-341	2	0.0144938
-339	1	0.0072469
-338	2	0.0144938
-337	3	0.0217407
-336	2	0.0144938
-335	3	0.0217407
-334	2	0.0144938
-333	3	0.0217407
-332	3	0.0217407
-331	2	0.0144938
-330	1	0.0072469
-329	1	0.0072469
-328	4	0.0289876
-327	4	0.0289876
-326	3	0.0217407
-325	1	0.0072469
-324	7	0.0507283
-323	6	0.0434814
-322	4	0.0289876
-321	5	0.0362345
-320	5	0.0362345
-319	5	0.0362345
-318	2	0.0144938
-317	5	0.0362345
-316	2	0.0144938
-315	7	0.0507283
-314	3	0.0217407
-313	5	0.0362345
-312	6	0.0434814
-311	7	0.0507283
-310	1	0.0072469
-308	4	0.0289876
-307	1	0.0072469
-306	1	0.0072469
-305	1	0.0072469
-304	3	0.0217407
-303	4	0.0289876
-302	1	0.0072469
-301	1	0.0072469
-299	1	0.0072469
-297	1	0.0072469
-293	2	0.0144938
-289	2	0.0144938
-288	2	0.0144938
-287	1	0.0072469
-285	1	0.0072469
-284	1	0.0072469
-282	2	0.0144938
-281	3	0.0217407
-280	2	0.0144938
-276	1	0.0072469
-275	1	0.0072469
-274	1	0.0072469
-263	2	0.0144938
-258	1	0.0072469
-257	1	0.0072469
-256	2	0.0144938
-255	1	0.0072469
-254	1	0.0072469
-252	2	0.0144938
-246	1	0.0072469
-241	1	0.0072469
-239	1	0.0072469
-234	5	0.0362345
-233	1	0.0072469
-230	3	0.0217407
-228	2	0.0144938
-227	1	0.0072469
-226	1	0.0072469
-225	1	0.0072469
-224	1	0.0072469
-223	1	0.0072469
-222	2	0.0144938
-217	2	0.0144938
-216	2	0.0144938
-215	3	0.0217407
-212	1	0.0072469
-210	2	0.0144938
-209	1	0.0072469
-208	1	0.0072469
-207	1	0.0072469
-206	1	0.0072469
-205	3	0.0217407
-204	2	0.0144938
-202	1	0.0072469
-201	1	0.0072469
-200	2	0.0144938
-199	1	0.0072469
-198	1	0.0072469
-196	1	0.0072469
-194	1	0.0072469
-193	1	0.0072469
-192	2	0.0144938
-190	2	0.0144938
-189	1	0.0072469
-188	4	0.0289876
-187	1	0.0072469
-186	2	0.0144938
-185	3	0.0217407
-184	1	0.0072469
-180	2	0.0144938
-177	1	0.0072469
-176	2	0.0144938
-174	3	0.0217407
-172	1	0.0072469
-168	1	0.0072469
-167	1	0.0072469
-165	1	0.0072469
-164	1	0.0072469
-163	2	0.0144938
-162	1	0.0072469
-161	1	0.0072469
-160	3	0.0217407
-159	1	0.0072469
-158	2	0.0144938
-157	5	0.0362345
-156	1	0.0072469
-155	2	0.0144938
-152	4	0.0289876
-151	3	0.0217407
-150	1	0.0072469
-149	1	0.0072469
-148	4	0.0289876
-147	3	0.0217407
-146	3	0.0217407
-144	4	0.0289876
-143	2	0.0144938
-141	2	0.0144938
-140	3	0.0217407
-138	2	0.0144938
-137	3	0.0217407
-136	3	0.0217407
-135	3	0.0217407
-134	2	0.0144938
-133	2	0.0144938
-132	2	0.0144938
-131	3	0.0217407
-130	3	0.0217407
-129	4	0.0289876
-128	3	0.0217407
-127	6	0.0434814
-126	4	0.0289876
-125	3	0.0217407
-124	6	0.0434814
-122	3	0.0217407
-121	1	0.0072469
-120	1	0.0072469
-119	2	0.0144938
-118	2	0.0144938
-117	2	0.0144938
-116	5	0.0362345
-115	1	0.0072469
-114	5	0.0362345
-113	1	0.0072469
-112	5	0.0362345
-111	1	0.0072469
-110	1	0.0072469
-108	9	0.0652221
-107	3	0.0217407
-106	2	0.0144938
-105	2	0.0144938
-104	4	0.0289876
-103	3	0.0217407
-102	6	0.0434814
-101	5	0.0362345
-100	1	0.0072469
-99	9	0.0652221
-98	6	0.0434814
-97	4	0.0289876
-96	5	0.0362345
-95	4	0.0289876
-94	5	0.0362345
-93	6	0.0434814
-92	6	0.0434814
-91	4	0.0289876
-90	5	0.0362345
-89	4	0.0289876
-88	5	0.0362345
-87	2	0.0144938
-86	4	0.0289876
-85	4	0.0289876
-84	9	0.0652221
-83	8	0.0579752
-82	4	0.0289876
-81	2	0.0144938
-80	6	0.0434814
-79	3	0.0217407
-78	14	0.101457
-77	4	0.0289876
-76	13	0.0942097
-75	3	0.0217407
-74	8	0.0579752
-73	2	0.0144938
-72	6	0.0434814
-71	2	0.0144938
-70	10	0.072469
-69	4	0.0289876
-68	15	0.108704
-67	9	0.0652221
-66	7	0.0507283
-65	6	0.0434814
-64	7	0.0507283
-63	10	0.072469
-62	11	0.0797159
-61	9	0.0652221
-60	22	0.159432
-59	7	0.0507283
-58	14	0.101457
-57	8	0.0579752
-56	19	0.137691
-55	8	0.0579752
-54	16	0.11595
-53	10	0.072469
-52	12	0.0869628
-51	13	0.0942097
-50	22	0.159432
-49	22	0.159432
-48	23	0.166679
-47	8	0.0579752
-46	17	0.123197
-45	16	0.11595
-44	27	0.195666
-43	17	0.123197
-42	35	0.253642
-41	17	0.123197
-40	38	0.275382
-39	30	0.217407
-38	41	0.297123
-37	21	0.152185
-36	48	0.347851
-35	32	0.231901
-34	46	0.333357
-33	29	0.21016
-32	57	0.413073
-31	32	0.231901
-30	78	0.565258
-29	47	0.340604
-28	108	0.782665
-27	53	0.384086
-26	106	0.768172
-25	72	0.521777
-24	151	1.09428
-23	64	0.463802
-22	148	1.07254
-21	81	0.586999
-20	262	1.89869
-19	92	0.666715
-18	213	1.54359
-17	116	0.840641
-16	323	2.34075
-15	235	1.70302
-14	360	2.60888
-13	209	1.5146
-12	693	5.0221
-11	329	2.38423
-10	762	5.52214
-9	481	3.48576
-8	141	1.02181
-7	14	0.101457
-6	76	0.550765
-5	27	0.195666
-4	111	0.804406
-3	33	0.239148
-2	71	0.51453
-1	29	0.21016
1	34	0.246395
2	87	0.63048
3	24	0.173926
4	97	0.702949
5	27	0.195666
6	73	0.529024
7	14	0.101457
8	93	0.673962
9	444	3.21762
10	759	5.5004
11	248	1.79723
12	728	5.27574
13	201	1.45663
14	360	2.60888
15	217	1.57258
16	380	2.75382
17	109	0.789912
18	193	1.39865
19	76	0.550765
20	254	1.84071
21	81	0.586999
22	138	1.00007
23	57	0.413073
24	158	1.14501
25	72	0.521777
26	94	0.681209
27	56	0.405827
28	105	0.760925
29	37	0.268135
30	76	0.550765
31	31	0.224654
32	74	0.536271
33	25	0.181173
34	47	0.340604
35	29	0.21016
36	63	0.456555
37	17	0.123197
38	28	0.202913
39	11	0.0797159
40	41	0.297123
41	16	0.11595
42	30	0.217407
43	12	0.0869628
44	32	0.231901
45	11	0.0797159
46	17	0.123197
47	13	0.0942097
48	25	0.181173
49	12	0.0869628
50	9	0.0652221
51	6	0.0434814
52	10	0.072469
53	6	0.0434814
54	10	0.072469
55	4	0.0289876
56	13	0.0942097
57	10	0.072469
58	11	0.0797159
59	9	0.0652221
60	24	0.173926
61	7	0.0507283
62	11	0.0797159
63	5	0.0362345
64	7	0.0507283
65	5	0.0362345
66	10	0.072469
67	4	0.0289876
68	18	0.130444
69	5	0.0362345
70	8	0.0579752
71	3	0.0217407
72	10	0.072469
73	1	0.0072469
74	4	0.0289876
75	6	0.0434814
76	6	0.0434814
77	7	0.0507283
78	11	0.0797159
79	4	0.0289876
80	9	0.0652221
81	4	0.0289876
82	6	0.0434814
83	3	0.0217407
84	8	0.0579752
85	4	0.0289876
86	7	0.0507283
87	3	0.0217407
88	5	0.0362345
89	4	0.0289876
90	11	0.0797159
92	2	0.0144938
93	5	0.0362345
94	2	0.0144938
95	3	0.0217407
96	10	0.072469
97	5	0.0362345
98	8	0.0579752
99	4	0.0289876
100	11	0.0797159
101	2	0.0144938
102	10	0.072469
103	6	0.0434814
104	4	0.0289876
105	5	0.0362345
106	6	0.0434814
107	3	0.0217407
108	2	0.0144938
109	1	0.0072469
110	4	0.0289876
112	6	0.0434814
113	3	0.0217407
114	4	0.0289876
115	3	0.0217407
116	5	0.0362345
117	10	0.072469
118	9	0.0652221
119	4	0.0289876
120	9	0.0652221
121	3	0.0217407
122	2	0.0144938
123	2	0.0144938
124	3	0.0217407
126	7	0.0507283
127	1	0.0072469
128	5	0.0362345
129	2	0.0144938
130	1	0.0072469
131	2	0.0144938
132	4	0.0289876
133	6	0.0434814
134	3	0.0217407
135	5	0.0362345
136	4	0.0289876
137	1	0.0072469
138	4	0.0289876
139	1	0.0072469
140	2	0.0144938
141	3	0.0217407
142	3	0.0217407
143	1	0.0072469
144	2	0.0144938
146	1	0.0072469
147	2	0.0144938
148	3	0.0217407
149	1	0.0072469
150	6	0.0434814
151	1	0.0072469
154	2	0.0144938
155	2	0.0144938
156	6	0.0434814
157	1	0.0072469
159	1	0.0072469
160	6	0.0434814
161	1	0.0072469
162	1	0.0072469
163	1	0.0072469
165	3	0.0217407
166	1	0.0072469
167	2	0.0144938
168	2	0.0144938
169	1	0.0072469
170	4	0.0289876
172	1	0.0072469
173	2	0.0144938
174	1	0.0072469
176	2	0.0144938
177	1	0.0072469
178	3	0.0217407
179	1	0.0072469
180	5	0.0362345
182	2	0.0144938
183	3	0.0217407
184	2	0.0144938
185	1	0.0072469
186	1	0.0072469
187	3	0.0217407
188	2	0.0144938
189	4	0.0289876
190	2	0.0144938
192	1	0.0072469
193	4	0.0289876
194	1	0.0072469
195	2	0.0144938
196	4	0.0289876
198	3	0.0217407
199	3	0.0217407
200	1	0.0072469
201	2	0.0144938
202	3	0.0217407
203	1	0.0072469
204	3	0.0217407
206	1	0.0072469
208	1	0.0072469
212	1	0.0072469
214	2	0.0144938
215	1	0.0072469
216	3	0.0217407
217	3	0.0217407
219	2	0.0144938
220	2	0.0144938
223	1	0.0072469
225	3	0.0217407
226	3	0.0217407
227	1	0.0072469
228	1	0.0072469
229	1	0.0072469
232	1	0.0072469
234	1	0.0072469
236	1	0.0072469
238	1	0.0072469
239	1	0.0072469
240	2	0.0144938
241	1	0.0072469
242	3	0.0217407
244	2	0.0144938
245	1	0.0072469
246	2	0.0144938
248	1	0.0072469
251	1	0.0072469
252	4	0.0289876
253	4	0.0289876
254	3	0.0217407
255	4	0.0289876
256	1	0.0072469
258	2	0.0144938
261	1	0.0072469
264	3	0.0217407
266	1	0.0072469
267	1	0.0072469
270	1	0.0072469
271	2	0.0144938
272	1	0.0072469
275	1	0.0072469
276	2	0.0144938
278	3	0.0217407
281	1	0.0072469
283	1	0.0072469
286	1	0.0072469
289	1	0.0072469
291	2	0.0144938
292	1	0.0072469
293	2	0.0144938
296	1	0.0072469
297	1	0.0072469
303	1	0.0072469
305	2	0.0144938
306	4	0.0289876
307	1	0.0072469
308	2	0.0144938
309	2	0.0144938
311	1	0.0072469
312	3	0.0217407
313	3	0.0217407
314	1	0.0072469
315	5	0.0362345
316	2	0.0144938
317	1	0.0072469
318	2	0.0144938
319	2	0.0144938
320	1	0.0072469
321	2	0.0144938
323	3	0.0217407
324	2	0.0144938
325	1	0.0072469
326	1	0.0072469
328	5	0.0362345
329	3	0.0217407
330	1	0.0072469
331	1	0.0072469
332	1	0.0072469
335	1	0.0072469
336	4	0.0289876
337	1	0.0072469
338	2	0.0144938
339	1	0.0072469
342	1	0.0072469
344	3	0.0217407
346	1	0.0072469
348	3	0.0217407
350	1	0.0072469
353	2	0.0144938
356	1	0.0072469
360	1	0.0072469
364	2	0.0144938
366	1	0.0072469
376	1	0.0072469
377	2	0.0144938
380	2	0.0144938
383	2	0.0144938
386	1	0.0072469
387	1	0.0072469
389	2	0.0144938
390	1	0.0072469
400	2	0.0144938
429	1	0.0072469
432	2	0.0144938
434	1	0.0072469
435	3	0.0217407
437	1	0.0072469
438	1	0.0072469
440	2	0.0144938
443	1	0.0072469
446	1	0.0072469
447	1	0.0072469
448	1	0.0072469
449	1	0.0072469
453	1	0.0072469
454	1	0.0072469
455	1	0.0072469
456	1	0.0072469
458	1	0.0072469
459	1	0.0072469
465	1	0.0072469
470	1	0.0072469
474	1	0.0072469
480	2	0.0144938
483	1	0.0072469
487	1	0.0072469
488	1	0.0072469
492	1	0.0072469
495	1	0.0072469
497	1	0.0072469
503	1	0.0072469
506	1	0.0072469
508	1	0.0072469
511	1	0.0072469
515	1	0.0072469
526	1	0.0072469
530	1	0.0072469
533	1	0.0072469
536	1	0.0072469
542	2	0.0144938
547	3	0.0217407
548	1	0.0072469
549	1	0.0072469
551	2	0.0144938
556	1	0.0072469
559	1	0.0072469
566	1	0.0072469
570	1	0.0072469
571	1	0.0072469
573	1	0.0072469
574	1	0.0072469
579	1	0.0072469
581	1	0.0072469
582	1	0.0072469
583	1	0.0072469
591	1	0.0072469
594	1	0.0072469
598	1	0.0072469
612	1	0.0072469
624	1	0.0072469
638	1	0.0072469
639	1	0.0072469
645	1	0.0072469
647	1	0.0072469
649	1	0.0072469
650	1	0.0072469
666	2	0.0144938
677	3	0.0217407
684	1	0.0072469
686	1	0.0072469
692	1	0.0072469
701	1	0.0072469
705	1	0.0072469
706	1	0.0072469
712	1	0.0072469
731	1	0.0072469
732	3	0.0217407
735	1	0.0072469
744	1	0.0072469
746	1	0.0072469
757	1	0.0072469
779	1	0.0072469
783	1	0.0072469
785	1	0.0072469
786	1	0.0072469
791	1	0.0072469
793	1	0.0072469
796	1	0.0072469
800	1	0.0072469
808	1	0.0072469
824	1	0.0072469
827	1	0.0072469
873	2	0.0144938
906	1	0.0072469
927	1	0.0072469
975	1	0.0072469
1011	1	0.0072469
1030	1	0.0072469
1050	1	0.0072469
1068	1	0.0072469
1081	1	0.0072469
1099	1	0.0072469
1117	1	0.0072469
1156	1	0.0072469
1245	1	0.0072469
1263	1	0.0072469
1383	1	0.0072469
1433	1	0.0072469
1535	1	0.0072469
1552	1	0.0072469
1739	1	0.0072469
1791	1	0.0072469
1822	1	0.0072469
1891	1	0.0072469
1923	1	0.0072469
2177	1	0.0072469
2829	1	0.0072469
